Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept,ndam,eval,weight,occupation,age,page_id,category,name,county,native
1893,0.0,0,0.26,0,1.0,2,3,0,0.39,0,0.7664671,0,1,540.0,4.2,85.0,3,32.0,1-2,3,Helene,San Diego,yes
1894,1.0,0,0.34,0,1.0,2,1,0,0.36,0,0.8972973,0,1,430.0,3.4,70.0,5,37.0,2-1,1,Debra,Sutter,yes
1895,0.0,0,0.26,0,0.0,2,2,0,0.37,0,0.79452056,0,1,510.0,3.9,78.0,5,37.0,3-2,3,Gracie,Fresno,yes
1896,0.0,1,0.21,0,1.0,2,4,0,0.36,0,0.7610063,0,1,53270.0,4.5,73.0,5,57.0,3-2,4,Donna,Contra Costa,yes
1897,0.0,0,0.09,0,1.0,1,5,0,0.43,0,0.5180723,0,1,35.0,4.7,73.0,3,27.0,2-2,1,Ethel,Siskiyou,yes
1898,1.0,1,0.23,0,1.0,2,1,0,0.39,1,0.8,0,0,15850.0,3.5,75.0,1,42.0,1-1,4,Carla,San Joaquin,yes
1899,0.0,0,0.32,0,1.0,2,1,0,0.33,0,0.9,0,1,300.0,3.7,79.0,6,57.0,3-2,1,Cindy,Santa Clara,yes
1900,1.0,1,0.27,0,0.0,1,2,0,0.43,0,0.9,0,1,6450.0,4.0,79.0,6,37.0,3-1,2,Cleo,Kings,yes
1901,0.0,0,0.19,0,1.0,1,2,0,0.34,0,0.8,0,1,16260.0,4.1,77.0,5,37.0,3-2,2,Dora,Stanislaus,yes
1902,0.0,1,0.11,0,0.0,2,1,0,0.2,0,0.8604651,0,1,2770.0,4.4,84.0,6,37.0,3-2,3,Hilda,San Joaquin,yes
1903,1.0,0,0.2,0,0.0,2,1,0,0.28,0,0.9,0,1,800.0,4.2,86.0,1,27.0,2-2,2,Isbell,Placer,yes
1904,0.0,0,0.26,0,0.0,2,5,0,0.42,1,0.8951613,0,0,20000.0,4.5,81.0,6,37.0,1-2,3,Betsy,San Benito,yes
1905,0.0,0,0.22,0,0.0,2,1,0,0.39,0,0.9,0,1,730.0,3.8,64.0,4,22.0,2-1,2,Alma,El Dorado,yes
1906,0.0,1,0.66,0,0.0,2,6,1,0.74,1,0.8,0,0,99.0,3.1,86.0,6,57.0,2-2,1,Inez,San Bernardino,yes
1907,1.0,0,0.22,0,1.0,1,1,0,0.27,0,0.5641026,0,1,5060.0,3.7,88.0,6,37.0,2-1,3,Beulah,Shasta,yes
1908,0.0,0,0.24,0,0.0,2,5,1,0.24,0,0.9,0,1,800.0,3.9,,6,22.0,3-2,2,Gladys,Nevada,yes
1909,0.0,0,0.17,0,1.0,1,1,0,0.37,0,0.6574074,0,1,23040.0,4.0,81.0,5,27.0,2-1,5,Camille,San Mateo,yes
1910,0.0,0,0.34,0,0.0,3,6,0,0.43,1,0.75151515,0,0,6870.0,3.3,85.0,5,57.0,3-2,3,Celia,Kings,no
1911,0.0,1,0.17,0,0.0,1,6,0,0.34,0,0.8435374,0,1,300.0,3.1,87.0,6,32.0,1-2,2,Edith,Shasta,yes
1912,1.0,1,0.51,0,0.0,2,1,1,0.58,1,0.8982301,0,0,500.0,4.0,82.0,5,22.0,3-2,1,Fern,Calaveras,yes
1913,0.0,0,0.32,0,1.0,2,1,0,0.4,0,0.79378533,0,1,200.0,4.3,74.0,1,32.0,3-1,1,Ginger,Marin,yes
1914,0.0,1,0.15,0,1.0,2,6,0,0.42,0,0.89542484,0,1,20430.0,3.7,74.0,6,37.0,2-1,1,Agnes,San Diego,yes
1915,1.0,1,0.15,0,0.0,2,6,0,0.42,0,0.89542484,0,1,1180.0,3.4,66.0,5,32.0,3-1,3,Carmen,Santa Clara,yes
1916,0.0,0,0.32,1,1.0,2,1,0,0.37,1,0.8697674,0,0,6190.0,4.3,72.0,7,42.0,3-1,3,Eloise,Sutter,yes
1917,0.0,0,0.34,0,1.0,2,1,0,0.39,0,0.8639456,0,1,570.0,3.7,69.0,5,27.0,3-1,1,Belle,Nevada,yes
1918,0.0,0,0.26,0,0.0,2,1,0,0.39,0,0.886076,0,1,66.0,4.2,79.0,6,37.0,2-2,1,Babe,Humboldt,yes
1919,0.0,0,0.08,0,0.0,1,1,1,0.28,0,0.8907563,0,1,70.0,2.2,73.0,3,37.0,1-2,1,Bob,Sonoma,yes
1920,1.0,0,0.27,0,0.0,2,1,0,0.34,0,0.68,0,1,2700.0,3.0,83.0,6,32.0,2-1,2,David,San Mateo,yes
1921,0.0,0,0.22,0,1.0,2,4,0,0.25,1,1.05,0,0,12770.0,4.3,75.0,1,22.0,3-1,3,Frederic,Tehama,yes
1922,0.0,0,0.31,1,1.0,1,2,0,0.35,0,0.8,0,1,2130.0,4.6,78.0,2,27.0,1-2,3,Allen,Orange,yes
1923,0.0,0,0.14,1,1.0,1,5,0,0.33,0,0.8,0,1,10400.0,3.5,70.0,2,27.0,3-2,3,Alicia,San Bernardino,yes
1924,0.0,0,0.32,1,1.0,2,5,0,0.37,1,0.83756346,0,0,410.0,4.6,79.0,5,42.0,1-2,2,Diana,Los Angeles,yes
1925,0.0,0,0.26,0,1.0,2,1,0,0.26,1,0.9,0,0,130.0,3.7,64.0,5,42.0,3-2,1,Bob,Humboldt,yes
1926,0.0,0,0.29,0,1.0,2,1,0,0.24,0,0.81,0,1,160.0,3.8,88.0,1,27.0,1-2,1,Danny,San Bernardino,yes
1927,0.0,0,1.1,1,0.0,1,1,1,,1,1.0375,0,0,4180.0,3.6,71.0,5,22.0,2-1,3,Elena,San Luis Obispo,yes
1928,0.0,0,1.1,1,0.0,1,1,1,,1,1.0375,0,0,3020.0,4.4,82.0,6,37.0,3-2,3,Gloria,Santa Clara,yes
1929,0.0,0,0.2,0,1.0,2,1,0,0.39,0,0.85897434,0,1,4730.0,4.1,69.0,4,22.0,3-1,1,Juan,El Dorado,yes
1930,0.0,0,0.35,0,1.0,2,2,0,0.42,0,0.7443609,0,1,1310.0,4.3,94.0,5,27.0,2-2,2,Kate,Los Angeles,yes
1931,0.0,0,0.31,0,1.0,2,1,1,0.41,1,0.8851351,0,0,6.0,4.0,65.0,6,32.0,2-2,1,Bonnie,Inyo,yes
1932,0.0,0,0.26,0,1.0,2,2,0,0.37,0,0.89411765,0,1,58.0,4.8,82.0,6,27.0,3-2,1,Charley,Santa Barbara,yes
1933,0.0,0,0.19,0,0.0,2,2,0,0.26,0,0.8827586,0,1,1.0,3.5,68.0,1,27.0,1-2,1,Floyd,Madera,yes
1934,0.0,0,0.16,0,1.0,1,6,0,0.37,1,0.7962963,0,0,4.0,3.6,70.0,6,42.0,1-2,1,Florence,Siskiyou,yes
1935,0.0,1,0.36,1,0.0,2,4,0,0.43,1,0.8875,0,0,290.0,3.8,84.0,6,27.0,1-1,1,Chantal,Sonoma,yes
1936,0.0,0,0.39,0,0.0,2,6,1,0.4,1,0.7941176,0,0,20020.0,4.7,72.0,6,27.0,2-2,4,Hugo,Nevada,yes
1937,0.0,0,0.32,0,0.0,2,5,0,0.47,0,0.74647886,0,1,230.0,4.9,83.0,5,32.0,2-2,1,Jerry,Tulare,yes
1938,0.0,0,0.2,0,1.0,2,5,0,0.36,0,0.6923077,0,1,3620.0,4.3,95.0,5,32.0,1-2,2,Bob,Tulare,yes
1939,0.0,0,0.27,1,0.0,2,1,0,0.34,0,0.78571427,0,1,66730.0,3.3,65.0,6,22.0,2-1,5,Andrew,Tuolumne,yes
1940,0.0,1,0.29,0,1.0,2,4,0,0.29,0,0.9,0,1,96.0,3.4,,1,37.0,2-1,3,Emily,Los Angeles,yes
1941,1.0,0,0.33,0,0.0,2,1,0,0.39,0,0.8992248,0,1,1650.0,3.6,71.0,5,27.0,1-2,2,Erin,Merced,yes
1942,0.0,1,0.31,0,1.0,1,5,0,0.31,0,0.90140843,0,1,7550.0,4.0,79.0,5,27.0,1-2,3,Opal,San Mateo,yes
1943,0.0,0,0.32,0,1.0,2,1,0,0.4,0,0.8828125,0,1,700.0,3.9,66.0,1,27.0,1-1,2,Bertha,Santa Clara,no
1944,0.0,0,0.18,0,1.0,2,1,0,0.39,0,0.875,0,1,8260.0,4.3,77.0,6,32.0,1-1,3,Fran,Sonoma,yes
1945,0.0,0,0.34,0,1.0,1,5,0,0.41,1,0.7647059,0,0,200.0,3.3,75.0,5,27.0,2-1,1,Danny,Kern,no
1946,1.0,0,0.36,0,0.0,2,1,0,0.38,0,0.712963,0,1,1650.0,3.7,85.0,5,52.0,1-1,2,Bonnie,San Mateo,yes
1947,0.0,0,0.16,0,1.0,2,5,0,0.33,0,0.7,0,1,160.0,3.6,77.0,6,27.0,3-1,1,Earl,Tuolumne,yes
1948,1.0,1,0.39,0,0.0,2,5,0,0.39,1,0.8689655,0,0,3870.0,4.4,92.0,5,37.0,1-1,2,Georges,Placer,yes
1949,0.0,0,0.1,0,1.0,2,2,0,0.29,0,0.6447368,0,1,94.0,4.0,75.0,5,27.0,2-2,3,Bret,Stanislaus,yes
1950,0.0,0,0.14,0,1.0,1,1,0,0.36,0,0.6403509,0,1,8130.0,2.1,89.0,1,52.0,2-1,2,Floyd,Lassen,yes
1951,0.0,0,0.24,0,1.0,3,5,0,0.36,0,0.8942731,0,1,1430.0,3.2,84.0,6,57.0,3-1,1,Irene,Shasta,yes
1952,0.0,0,0.36,0,1.0,1,5,0,0.47,0,0.71428573,0,1,1260.0,3.5,72.0,5,27.0,2-2,1,Lili,Tulare,yes
1953,0.0,0,0.29,0,0.0,2,1,0,0.34,0,0.8,0,1,250.0,4.1,80.0,6,37.0,1-1,1,Claudette,Los Angeles,yes
1954,0.0,0,0.27,0,1.0,1,1,0,0.36,0,0.7297297,0,1,4980.0,4.6,75.0,4,22.0,1-1,2,Isabel,Santa Clara,yes
1955,0.0,0,0.29,0,0.0,2,1,0,0.34,0,0.8,0,1,5.0,3.8,90.0,5,32.0,1-2,1,Alex,Los Angeles,yes
1956,0.0,0,0.37,0,0.0,2,3,0,0.38,1,0.872093,0,0,20510.0,3.8,81.0,6,37.0,2-1,4,Charley,Sonoma,yes
1957,0.0,0,0.3,0,1.0,1,6,0,0.38,0,0.7854985,0,1,12620.0,3.8,78.0,4,22.0,3-1,2,Frances,Kern,yes
1958,0.0,0,0.32,0,1.0,2,1,0,0.4,0,0.85128206,0,1,170.0,4.2,91.0,6,42.0,1-1,1,Gaston,Shasta,yes
1959,0.0,0,0.13,0,0.0,3,3,1,0.47,1,0.8,0,0,18590.0,3.9,76.0,1,52.0,1-1,3,Ivan,Placer,yes
1960,0.0,1,0.31,0,1.0,2,1,0,0.35,0,0.8888889,0,1,10210.0,4.5,83.0,1,37.0,2-2,3,Jeanne,Siskiyou,yes
1961,0.0,0,0.24,0,1.0,2,1,0,0.41,0,0.8951613,0,1,350.0,4.5,87.0,5,27.0,2-1,1,Cindy,Sonoma,yes
1962,0.0,1,0.24,0,0.0,2,1,0,0.38,0,0.76086956,0,1,2650.0,4.4,76.0,5,32.0,3-1,3,Dennis,Madera,yes
1963,1.0,1,0.29,0,1.0,2,1,0,0.38,0,0.7852349,0,1,,4.4,72.0,6,27.0,3-2,3,Katrina,Humboldt,yes
1964,0.0,0,0.25,0,1.0,2,1,0,0.29,1,0.8608696,0,0,91.0,4.4,90.0,5,27.0,2-1,1,Ophelia,El Dorado,yes
1965,0.0,0,0.22,0,1.0,4,6,0,0.36,0,0.70526314,0,1,10690.0,4.5,73.0,6,37.0,1-2,3,Rita,Sonoma,yes
1966,0.0,0,0.27,0,0.0,2,1,0,0.39,0,0.8333333,0,1,25960.0,4.3,79.0,5,47.0,2-1,3,Wilma,Tehama,yes
1967,1.0,0,0.34,0,0.0,2,1,0,0.41,0,0.8852459,0,1,51.0,4.6,69.0,1,32.0,3-1,1,Humberto,Sonoma,yes
1968,1.0,0,0.59,0,0.0,2,5,0,0.63,1,0.8136095,0,0,1110.0,4.8,82.0,1,27.0,2-2,1,Dolly,Sonoma,yes
1969,1.0,0,0.22,0,0.0,2,1,0,0.26,0,0.8947368,0,1,4360.0,4.3,70.0,5,57.0,1-2,2,Gustav,Placer,yes
1970,0.0,0,0.23,0,1.0,2,6,0,0.28,0,0.877193,0,1,20370.0,4.0,80.0,5,22.0,3-1,2,Ike,Santa Cruz,yes
1971,0.0,1,0.26,0,0.0,2,1,1,0.31,0,0.8974359,0,1,7110.0,4.0,75.0,3,42.0,1-1,1,Irene,Humboldt,yes
1972,0.0,0,0.18,0,1.0,2,1,0,0.23,0,0.89361703,0,1,24000.0,3.9,75.0,2,57.0,2-2,1,Isaac,San Bernardino,yes
1973,0.0,0,0.32,0,1.0,2,1,0,0.42,0,0.8982036,0,1,75000.0,3.3,87.0,6,57.0,2-1,2,Sandy,Placer,yes
1974,0.0,1,0.25,0,0.0,2,4,0,0.29,1,0.6972477,0,0,1590.0,4.5,82.0,4,22.0,2-2,3,Easy,El Dorado,yes
1975,0.0,0,0.27,0,1.0,1,1,0,0.32,0,0.8,0,1,5350.0,4.5,89.0,1,32.0,2-1,3,King,Orange,yes
1976,1.0,0,0.21,0,0.0,1,2,0,0.35,0,0.877193,0,1,150.0,4.5,71.0,5,42.0,1-1,1,Able,Glenn,yes
1977,0.0,0,0.24,0,1.0,1,2,0,0.43,0,0.76585364,0,1,58.0,2.5,67.0,6,27.0,2-2,1,Barbara,San Mateo,yes
1978,0.0,0,0.33,0,1.0,2,5,0,0.41,0,0.9028571,0,1,15.0,4.3,79.0,5,32.0,3-1,1,Florence,Santa Barbara,yes
1979,0.0,0,0.09,0,1.0,2,1,0,0.37,0,0.703125,0,1,19321.0,4.5,77.0,5,27.0,2-1,3,Carol,San Bernardino,yes
1980,0.0,0,0.3,1,1.0,1,1,1,0.39,0,0.80038023,0,1,3230.0,4.7,78.0,1,27.0,3-2,3,Edna,Sonoma,yes
1981,0.0,0,0.27,0,0.0,2,5,0,0.46,1,0.84,0,0,24260.0,3.5,85.0,1,32.0,3-2,4,Hazel,Santa Clara,yes
1982,0.0,0,0.27,0,1.0,2,1,0,0.38,0,0.8705036,0,1,2030.0,4.5,83.0,5,37.0,3-1,3,Connie,Santa Barbara,yes
1983,0.0,0,0.3,0,1.0,2,1,0,0.33,0,0.46875,0,1,14730.0,3.8,68.0,6,42.0,3-2,1,Diane,San Diego,yes
1984,1.0,0,0.24,0,1.0,3,2,1,0.34,0,0.657277,0,1,6200.0,4.5,75.0,6,32.0,1-1,3,Ione,Orange,yes
1985,0.0,0,0.23,0,1.0,2,1,0,0.27,1,0.75757575,0,0,1540.0,4.3,72.0,5,32.0,3-1,2,Flossy,Santa Barbara,yes
1986,0.0,0,0.25,1,1.0,1,5,0,0.36,0,0.6451613,0,1,,3.9,83.0,5,37.0,2-1,4,Audrey,Santa Cruz,yes
1987,0.0,0,0.23,0,1.0,2,1,0,0.37,0,0.7548077,0,1,540.0,4.3,96.0,3,22.0,2-1,3,Helene,Glenn,yes
1988,0.0,0,0.18,0,1.0,2,1,0,0.25,0,0.7184466,0,1,430.0,4.2,85.0,1,27.0,1-2,1,Debra,Sonoma,yes
1989,1.0,0,0.25,0,1.0,1,1,0,0.35,0,0.7047619,0,1,510.0,5.0,96.0,5,27.0,1-1,3,Gracie,Nevada,yes
1990,0.0,0,0.23,0,1.0,2,1,0,0.26,0,0.51428574,0,1,53270.0,5.0,81.0,5,27.0,3-2,4,Donna,Kings,yes
1991,0.0,0,0.23,0,1.0,1,1,0,0.34,0,0.9411765,0,1,35.0,4.6,82.0,4,32.0,3-2,1,Ethel,San Diego,yes
1992,0.0,0,0.254,0,1.0,2,3,0,0.33099997,0,0.84821427,0,1,15850.0,5.0,71.0,5,32.0,1-1,4,Carla,Lassen,yes
1993,1.0,0,0.292,0,1.0,1,1,0,0.375,0,0.9166667,0,1,300.0,4.7,76.0,4,22.0,1-1,1,Cindy,Ventura,yes
1994,0.0,0,0.2293,0,0.0,2,1,0,0.2343,0,0.775,0,1,6450.0,5.0,68.0,1,27.0,2-2,2,Cleo,Tuolumne,yes
1995,0.0,0,0.268,0,0.0,2,1,0,0.39200002,0,0.8083832,0,1,16260.0,2.7,67.0,5,27.0,1-2,2,Dora,Siskiyou,no
1996,0.0,0,0.287,0,1.0,2,1,0,0.34849998,0,0.49456522,0,1,2770.0,4.0,81.0,5,37.0,2-1,3,Hilda,Sonoma,no
1997,0.0,0,0.234,0,1.0,1,2,0,0.261,0,0.5182073,0,1,800.0,4.4,70.0,1,37.0,2-2,2,Isbell,San Diego,yes
1998,1.0,0,0.231,0,0.0,2,6,0,0.322,1,0.94186044,0,0,20000.0,4.4,80.0,5,22.0,3-2,3,Betsy,Sonoma,yes
1999,1.0,0,0.09,0,1.0,2,1,0,0.21700001,0,0.75301206,0,1,730.0,4.3,88.0,5,37.0,2-1,2,Alma,Humboldt,yes
2000,0.0,0,0.124,0,1.0,1,1,0,0.126,0,0.27272728,0,1,99.0,3.5,83.0,4,22.0,1-1,1,Inez,Kern,yes
2001,0.0,0,0.249,0,1.0,1,3,0,0.313,0,0.7312253,0,1,5060.0,3.8,85.0,6,52.0,3-2,3,Beulah,Tulare,yes
2002,0.0,0,0.26700002,0,1.0,1,1,0,0.324,0,0.8873239,0,1,800.0,3.9,81.0,5,22.0,1-1,2,Gladys,Santa Clara,yes
2003,0.0,1,0.296,0,1.0,1,1,0,0.38099998,0,0.8974359,0,1,23040.0,3.7,80.0,3,32.0,2-1,5,Camille,Kern,yes
2004,0.0,0,0.244,0,1.0,2,1,0,0.35,0,0.8,0,1,6870.0,3.3,83.0,3,32.0,1-2,3,Celia,Kings,yes
2005,0.0,0,0.058000002,0,0.0,1,2,0,0.099,0,0.65156794,0,1,300.0,4.0,76.0,6,22.0,1-1,2,Edith,San Diego,yes
2006,0.0,0,0.214,0,0.0,2,1,0,0.219,0,0.55932206,0,1,500.0,3.8,72.0,3,27.0,1-2,1,Fern,San Diego,yes
2007,0.0,0,0.28,0,1.0,1,1,0,0.38599998,0,0.7811159,1,1,200.0,4.2,96.0,5,22.0,2-2,1,Ginger,Tulare,no
2008,0.0,0,0.257,0,1.0,3,2,0,0.36200002,0,0.87222224,0,1,20430.0,3.1,72.0,5,27.0,2-2,1,Agnes,San Diego,no
2009,0.0,0,0.2502,0,1.0,1,2,0,0.29700002,0,0.6977612,0,1,1180.0,3.6,73.0,1,37.0,3-2,3,Carmen,Orange,no
2010,0.0,0,0.283,0,1.0,3,1,0,0.39900002,0,0.44680852,0,1,6190.0,3.3,80.0,1,22.0,2-2,3,Eloise,Los Angeles,yes
2011,0.0,0,0.269,0,1.0,2,1,0,0.287,0,0.93125,0,1,570.0,2.9,88.0,4,37.0,2-2,1,Belle,Los Angeles,yes
2012,0.0,0,0.307,0,1.0,2,2,0,0.35599998,0,0.7644445,0,1,66.0,3.1,76.0,5,37.0,1-1,1,Babe,Marin,yes
2013,0.0,0,0.202,0,1.0,2,1,0,0.347,0,0.7,0,1,70.0,4.0,67.0,3,42.0,3-2,1,Bob,Santa Clara,yes
2014,0.0,0,0.285,0,0.0,2,2,0,0.305,0,0.9375,0,1,2700.0,4.0,82.0,5,22.0,3-2,2,David,Tehama,yes
2015,0.0,0,0.234,0,1.0,1,1,0,0.296,0,0.5081522,0,1,12770.0,4.2,87.0,6,52.0,2-2,3,Frederic,Humboldt,yes
2016,0.0,0,0.315,0,1.0,2,1,0,0.373,0,0.7654321,0,1,2130.0,3.8,65.0,5,27.0,3-1,3,Allen,San Diego,yes
2017,0.0,0,0.21100001,0,0.0,1,1,0,0.236,0,0.77916664,0,1,10400.0,4.3,65.0,4,27.0,1-2,3,Alicia,Shasta,yes
2018,0.0,0,0.296,0,1.0,1,3,0,0.33400002,0,0.8955224,0,1,410.0,4.6,79.0,6,42.0,1-2,2,Diana,Kern,yes
2019,0.0,0,0.27,0,0.0,1,2,0,0.311,0,0.7746032,0,1,130.0,4.3,85.0,6,22.0,3-2,1,Bob,Santa Clara,yes
2020,0.0,0,0.118999995,0,1.0,1,1,0,0.143,0,0.08695652,0,1,160.0,3.6,68.0,5,22.0,2-1,1,Danny,Orange,yes
2021,0.0,0,0.282,0,1.0,1,1,0,0.29299998,0,0.7788779,0,1,4180.0,4.2,82.0,5,22.0,1-1,3,Elena,El Dorado,yes
2022,0.0,0,0.16399999,0,0.0,2,1,0,0.19299999,0,0.5585586,0,1,3020.0,3.9,83.0,4,37.0,1-2,3,Gloria,El Dorado,yes
2023,1.0,0,0.312,0,0.0,2,6,0,0.3548,0,0.6896552,0,1,4730.0,4.1,64.0,6,37.0,2-1,1,Juan,Placer,yes
2024,0.0,0,0.266,0,1.0,2,1,0,0.341,0,0.8984375,0,1,1310.0,4.0,75.0,6,42.0,2-1,2,Kate,El Dorado,yes
2025,0.0,0,0.24299999,0,1.0,2,1,0,0.371,0,0.8965517,0,1,6.0,4.3,77.0,5,47.0,2-2,1,Bonnie,Humboldt,yes
2026,0.0,0,0.292,1,0.0,2,3,0,0.34,0,0.89361703,0,1,58.0,3.9,69.0,5,22.0,2-1,1,Charley,Los Angeles,yes
2027,1.0,1,0.3024,0,0.0,2,1,0,0.32880002,0,0.8997429,0,1,1.0,4.2,62.0,1,32.0,2-1,1,Floyd,Placer,yes
2028,0.0,0,0.237,0,1.0,2,1,0,0.352,0,0.8,0,1,4.0,4.2,95.0,3,22.0,2-2,1,Florence,Placer,yes
2029,0.0,0,0.3151,0,0.0,2,1,0,0.3151,0,0.62068963,0,1,290.0,4.9,77.0,5,32.0,2-1,1,Chantal,Sonoma,yes
2030,1.0,0,0.26790002,0,1.0,2,1,0,0.3496,0,0.80088496,0,1,20020.0,4.0,89.0,2,27.0,2-2,4,Hugo,San Mateo,yes
2031,0.0,0,0.23799999,0,0.0,2,2,0,0.345,0,0.9035088,0,1,230.0,4.3,84.0,5,37.0,1-1,1,Jerry,Nevada,yes
2032,0.0,0,0.22299999,0,0.0,2,6,0,0.301,0,0.9,0,1,3620.0,4.9,85.0,4,42.0,3-1,2,Bob,Madera,yes
2033,0.0,0,0.268,0,1.0,2,1,0,0.337,0,0.86013985,0,1,66730.0,3.9,69.0,5,37.0,3-2,5,Andrew,San Luis Obispo,yes
2034,0.0,0,0.305,0,0.0,2,1,0,0.311,0,0.71895427,0,1,96.0,4.9,74.0,5,32.0,2-1,3,Emily,Lassen,yes
2035,0.0,0,0.2649,0,0.0,2,6,0,0.3777,0,0.7986577,0,1,1650.0,3.9,60.0,6,42.0,3-2,2,Erin,Fresno,yes
2036,0.0,0,0.24700001,0,1.0,2,5,0,0.32099998,0,0.8,0,1,7550.0,4.0,81.0,6,27.0,1-1,3,Opal,Sonoma,yes
2037,0.0,0,0.2714,0,1.0,2,2,0,0.35810003,0,0.8965517,0,1,700.0,3.5,78.0,6,22.0,1-2,2,Bertha,Sonoma,yes
2038,0.0,0,0.284,0,1.0,1,2,0,0.32700002,0,0.73142856,0,1,8260.0,3.9,87.0,5,27.0,3-2,3,Fran,San Mateo,yes
2039,0.0,0,0.203,0,1.0,1,1,0,0.36400002,0,0.8861386,0,1,200.0,4.0,78.0,1,22.0,3-2,1,Danny,El Dorado,yes
2040,1.0,0,0.2193,0,1.0,2,6,0,0.3149,0,0.80246913,0,1,1650.0,3.6,90.0,5,52.0,3-2,2,Bonnie,Placer,yes
2041,0.0,0,0.2713,0,0.0,1,6,0,0.442,1,0.8980892,0,0,160.0,3.0,84.0,5,32.0,3-1,1,Earl,San Diego,yes
2042,0.0,0,0.23799999,0,0.0,2,5,0,0.35799998,0,0.82481754,0,1,3870.0,3.0,68.0,4,37.0,1-1,2,Georges,El Dorado,yes
2043,0.0,0,0.265,0,1.0,1,5,0,0.324,0,0.714626,0,1,94.0,3.6,78.0,5,32.0,3-2,3,Bret,Nevada,yes
2044,0.0,0,0.264,0,0.0,2,1,0,0.384,0,0.8142857,0,1,8130.0,3.6,62.0,1,42.0,1-2,2,Floyd,Sonoma,yes
2045,0.0,0,0.214,0,0.0,2,3,0,0.387,0,0.6896552,0,1,1430.0,3.2,86.0,5,32.0,3-1,1,Irene,Humboldt,yes
2046,0.0,0,0.2883,0,1.0,2,1,1,0.3614,0,0.6928407,0,1,1260.0,3.9,68.0,5,27.0,2-1,1,Lili,Trinity,yes
2047,0.0,0,0.33400002,0,1.0,2,1,0,0.336,0,0.8,0,1,250.0,3.5,74.0,3,32.0,3-1,1,Claudette,Nevada,yes
2048,1.0,0,0.30719998,0,0.0,1,2,0,0.3472,0,0.76,0,1,4980.0,3.5,74.0,2,22.0,1-2,2,Isabel,Placer,yes
2049,0.0,0,0.090100005,1,0.0,2,1,0,0.22,0,0.6929134,0,1,5.0,3.1,74.0,5,22.0,1-1,1,Alex,Ventura,yes
2050,0.0,0,0.3019,0,1.0,1,1,0,0.3172,0,0.5,0,1,20510.0,4.2,76.0,3,42.0,2-1,4,Charley,Trinity,yes
2051,0.0,1,0.377,0,0.0,2,1,0,0.518,1,0.76744187,1,0,12620.0,3.6,71.0,5,52.0,1-2,2,Frances,Shasta,yes
2052,1.0,0,0.3065,0,0.0,2,1,0,0.30879998,0,0.84056044,0,1,170.0,4.5,72.0,6,37.0,1-1,1,Gaston,Nevada,yes
2053,0.0,0,0.2742,0,1.0,1,6,0,0.32950002,0,0.4680851,0,1,18590.0,3.7,63.0,2,47.0,3-1,3,Ivan,Humboldt,yes
2054,0.0,0,0.2845,1,1.0,2,1,0,0.32799998,0,0.9,0,1,10210.0,3.4,76.0,6,57.0,2-2,3,Jeanne,Sonoma,yes
2055,1.0,0,0.322,0,0.0,1,5,0,0.36,0,0.6486486,0,1,350.0,4.5,69.0,5,32.0,3-1,1,Cindy,San Diego,yes
2056,0.0,0,0.276,0,1.0,2,6,0,0.314,0,0.94078946,0,1,2650.0,4.6,79.0,1,27.0,2-1,3,Dennis,Marin,yes
2057,0.0,0,0.274,0,1.0,1,1,0,0.38799998,0,0.7096774,0,1,,4.8,88.0,6,22.0,2-2,3,Katrina,Santa Clara,yes
2058,0.0,0,0.192,0,0.0,2,2,0,0.371,0,0.9020979,0,1,91.0,4.5,83.0,1,22.0,2-1,1,Ophelia,Los Angeles,yes
2059,0.0,0,0.258,0,1.0,2,1,0,0.345,0,0.89719623,0,1,10690.0,4.4,77.0,1,22.0,1-2,3,Rita,Sonoma,yes
2060,1.0,0,0.33,0,0.0,2,1,0,0.37,0,0.74452555,0,1,25960.0,4.1,66.0,6,42.0,1-1,3,Wilma,Monterey,yes
2061,0.0,0,0.311,0,1.0,2,1,0,0.3229,0,0.8689655,0,1,51.0,3.9,71.0,2,57.0,3-1,1,Humberto,Sonoma,yes
2062,0.0,1,0.15100001,0,1.0,3,6,0,0.367,1,0.7808219,0,0,1110.0,4.3,72.0,1,27.0,2-1,1,Dolly,Santa Clara,yes
2063,0.0,0,0.199,0,1.0,2,5,0,0.29799998,0,0.8114754,0,1,4360.0,3.5,79.0,1,22.0,3-1,2,Gustav,Sonoma,yes
2064,0.0,0,0.261,0,1.0,1,5,0,0.366,0,0.77720207,0,1,20370.0,4.0,70.0,5,37.0,1-1,2,Ike,Sonoma,yes
2065,0.0,0,0.23,0,1.0,1,1,0,0.289,0,0.8019093,0,1,7110.0,4.0,81.0,6,32.0,1-1,1,Irene,Stanislaus,yes
2066,0.0,0,0.22,1,1.0,1,3,0,0.371,0,0.7007299,0,1,24000.0,4.6,63.0,5,22.0,1-1,1,Isaac,Marin,no
2067,0.0,0,0.246,0,1.0,2,4,0,0.32,0,0.94666666,0,1,75000.0,4.6,92.0,1,22.0,1-2,2,Sandy,Santa Barbara,no
2068,0.0,0,0.299,0,1.0,2,1,0,0.309,0,0.87096775,0,1,1590.0,3.7,60.0,5,52.0,3-2,3,Easy,Sonoma,no
