Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept,player,religiousness,expenditure,school,persons,games,f_other,n_other,students,occupation
1966,0.0,0,0.27,0,0.0,2,1,0,0.39,0,0.8333333,0,1,André Hoffmann,5,5331.920898,Evergreen Union Elementary,4,3,4,6,176,5
1967,1.0,0,0.34,0,0.0,2,1,0,0.41,0,0.8852459,0,1,Zlatko Junuzović,3,5599.60791,Old Adobe Union Elementary,3,5,7,10,155,1
1968,1.0,0,0.59,0,0.0,2,5,0,0.63,1,0.8136095,0,0,Thomas Kleine,4,4881.899414,Wilmar Union Elementary,4,10,7,10,166,1
1969,1.0,0,0.22,0,0.0,2,1,0,0.26,0,0.8947368,0,1,Florian Thauvin,2,4700.432129,Ackerman Elementary,4,1,7,10,186,5
1970,0.0,0,0.23,0,1.0,2,6,0,0.28,0,0.877193,0,1, Víctor Ruiz,4,5650.0,Santa Cruz City Elementary,4,4,7,10,29,5
1971,0.0,1,0.26,0,0.0,2,1,1,0.31,0,0.8974359,0,1,Samir Nasri,3,5318.240723,Arcata Elementary,3,1,7,10,37,3
1972,0.0,0,0.18,0,1.0,2,1,0,0.23,0,0.89361703,0,1, Sergio Ramos,4,4709.054199,Alta Loma Elementary,2,2,9,13,29,2
1973,0.0,0,0.32,0,1.0,2,1,0,0.42,0,0.8982036,0,1,Per Nilsson,4,5143.19043,Foresthill Union Elementary,1,4,9,13,28,6
1974,0.0,1,0.25,0,0.0,2,4,0,0.29,1,0.6972477,0,0,Andreas Ivanschitz,4,5133.009766,Mother Lode Union Elementary,2,1,4,6,21,4
1975,0.0,0,0.27,0,1.0,1,1,0,0.32,0,0.8,0,1,Thomas Sørensen,4,5081.455566,Ocean View Elementary,2,9,7,10,13,1
1976,1.0,0,0.21,0,0.0,1,2,0,0.35,0,0.877193,0,1,Chris Gunter,3,4016.41626,Lake Elementary,3,1,3,5,16,5
1977,0.0,0,0.24,0,1.0,1,2,0,0.43,0,0.76585364,0,1,Jem Karacan,2,5374.050293,San Mateo-Foster City Elementary,1,2,3,5,24,6
1978,0.0,0,0.33,0,1.0,2,5,0,0.41,0,0.9028571,0,1,Ragnar Klavan,2,5427.548828,Goleta Union Elementary,3,1,3,5,23,5
1979,0.0,0,0.09,0,1.0,2,1,0,0.37,0,0.703125,0,1,Gylfi Sigurðsson,3,5179.644531,Helendale Elementary,2,2,7,10,20,5
1980,0.0,0,0.3,1,1.0,1,1,1,0.39,0,0.80038023,0,1,Teemu Pukki,2,5400.0,Petaluma City Elementary,1,2,4,6,29,1
1981,0.0,0,0.27,0,0.0,2,5,0,0.46,1,0.84,0,0,Sami Khedira,4,5726.146484,Sunnyvale Elementary,4,1,3,5,11,1
1982,0.0,0,0.27,0,1.0,2,1,0,0.38,0,0.8705036,0,1,Ömer Toprak,4,5003.870117,College Elementary,3,1,3,5,29,5
1983,0.0,0,0.3,0,1.0,2,1,0,0.33,0,0.46875,0,1,Alexander Tettey,5,4969.51123,La Mesa-Spring Valley,2,4,7,10,25,6
1984,1.0,0,0.24,0,1.0,3,2,1,0.34,0,0.657277,0,1, Mattioni,4,4747.295898,Huntington Beach City Elementary,2,2,9,13,42,6
1985,0.0,0,0.23,0,1.0,2,1,0,0.27,1,0.75757575,0,0,André Ayew,3,4543.305176,Solvang Elementary,1,1,4,6,34,5
1986,0.0,0,0.25,1,1.0,1,5,0,0.36,0,0.6451613,0,1, Felipe Saad,4,5229.591309,Soquel Elementary,2,4,7,10,12,5
1987,0.0,0,0.23,0,1.0,2,1,0,0.37,0,0.7548077,0,1,Simon Jentzsch,3,4507.353027,Capay Joint Union Elementary,1,8,3,5,14,3
1988,0.0,0,0.18,0,1.0,2,1,0,0.25,0,0.7184466,0,1, Moisés,4,5302.62793,Gravenstein Union Elementary,3,2,3,5,22,1
1989,1.0,0,0.25,0,1.0,1,1,0,0.35,0,0.7047619,0,1,Costel Pantilimon,3,5545.610352,Pleasant Valley Elementary,2,1,4,6,10,5
1990,0.0,0,0.23,0,1.0,2,1,0,0.26,0,0.51428574,0,1,Andriy Voronin,2,4615.908691,Pioneer Union Elementary,2,1,3,5,17,5
1991,0.0,0,0.23,0,1.0,1,1,0,0.34,0,0.9411765,0,1,Gennaro Bracigliano,4,5397.689453,Santee Elementary,4,3,7,10,16,4
1992,0.0,0,0.254,0,1.0,2,3,0,0.33099997,0,0.84821427,0,1,Romain Danzé,1,5118.373047,Johnstonville Elementary,2,2,3,5,15,5
1993,1.0,0,0.292,0,1.0,1,1,0,0.375,0,0.9166667,0,1,Marc Hornschuh,3,5008.070801,Pleasant Valley Elementary,3,2,9,13,16,4
1994,0.0,0,0.2293,0,0.0,2,1,0,0.2343,0,0.775,0,1, Xavi,4,4906.030273,Curtis Creek Elementary,3,3,3,5,16,1
1995,0.0,0,0.268,0,0.0,2,1,0,0.39200002,0,0.8083832,0,1,Jonas Hofmann,4,6870.346191,Fort Jones Union Elementary,2,1,7,10,30,5
1996,0.0,0,0.287,0,1.0,2,1,0,0.34849998,0,0.49456522,0,1,Sejad Salihović,4,5301.716309,Mark West Union Elementary,4,1,7,10,23,5
1997,0.0,0,0.234,0,1.0,1,2,0,0.261,0,0.5182073,0,1,Oliver Kirch,2,5182.365723,Alpine Union Elementary,2,3,4,6,13,1
1998,1.0,0,0.231,0,0.0,2,6,0,0.322,1,0.94186044,0,0,Aykut Özer,1,4999.46875,Sebastopol Union Elementary,3,1,9,13,24,5
1999,1.0,0,0.09,0,1.0,2,1,0,0.21700001,0,0.75301206,0,1,Tim Howard,4,6732.066406,Freshwater Elementary,2,1,7,10,24,5
2000,0.0,0,0.124,0,1.0,1,1,0,0.126,0,0.27272728,0,1,Roque Santa Cruz,2,4612.989746,Norris Elementary,1,5,4,6,25,4
2001,0.0,0,0.249,0,1.0,1,3,0,0.313,0,0.7312253,0,1,Raphael Holzhauser,4,5478.845703,Springville Union Elementary,1,1,7,10,18,6
2002,0.0,0,0.26700002,0,1.0,1,1,0,0.324,0,0.8873239,0,1,Steven Taylor,4,5666.713867,Moreland Elementary,1,1,3,5,28,5
2003,0.0,1,0.296,0,1.0,1,1,0,0.38099998,0,0.8974359,0,1,Dariusz Dudka,5,4742.51416,Maple Elementary,2,1,4,6,25,3
2004,0.0,0,0.244,0,1.0,2,1,0,0.35,0,0.8,0,1,Darron Gibson,2,4907.392578,Kings River-Hardwick Union Elementary,1,1,4,6,40,3
2005,0.0,0,0.058000002,0,0.0,1,2,0,0.099,0,0.65156794,0,1,Ibrahim Afellay,3,5700.402344,Julian Union Elementary,4,1,3,5,40,6
2006,0.0,0,0.214,0,0.0,2,1,0,0.219,0,0.55932206,0,1,Siaka Tiéné,2,5191.834473,Cardiff Elementary,3,3,3,5,18,3
2007,0.0,0,0.28,0,1.0,1,1,0,0.38599998,0,0.7811159,1,1,Aristide Bancé,2,4451.256836,Saucelito Elementary,4,1,3,5,31,5
2008,0.0,0,0.257,0,1.0,3,2,0,0.36200002,0,0.87222224,0,1,Jaroslav Plašil,2,5627.527832,Bonsall Union Elementary,3,1,3,5,15,5
2009,0.0,0,0.2502,0,1.0,1,2,0,0.29700002,0,0.6977612,0,1,Niko Gießelmann,4,4922.939941,Cypress Elementary,1,2,4,6,23,1
2010,0.0,0,0.283,0,1.0,3,1,0,0.39900002,0,0.44680852,0,1, Felipe Santana,1,4969.380859,Lowell Joint Elementary,4,1,4,6,34,1
2011,0.0,0,0.269,0,1.0,2,1,0,0.287,0,0.93125,0,1,Kevin Nolan,2,4829.717285,Newhall Elementary,3,1,7,10,21,4
2012,0.0,0,0.307,0,1.0,2,2,0,0.35599998,0,0.7644445,0,1,Lee Cattermole,4,6716.692871,Lagunitas Elementary,3,16,7,10,29,5
2013,0.0,0,0.202,0,1.0,2,1,0,0.347,0,0.7,0,1,Ashley Cole,3,5205.941895,Cambrian Elementary,3,1,7,10,45,3
2014,0.0,0,0.285,0,0.0,2,2,0,0.305,0,0.9375,0,1,Paul Baysse,2,4357.826172,Richfield Elementary,1,1,7,10,90,5
2015,0.0,0,0.234,0,1.0,1,1,0,0.296,0,0.5081522,0,1,Petr Čech,2,5195.918945,Fieldbrook Elementary,1,2,4,6,27,6
2016,0.0,0,0.315,0,1.0,2,1,0,0.373,0,0.7654321,0,1,Chris Löwe,2,6002.071777,Dehesa Elementary,4,3,3,5,35,5
2017,0.0,0,0.21100001,0,0.0,1,1,0,0.236,0,0.77916664,0,1,Mouhamadou Dabo,2,5090.587891,Cottonwood Union Elementary,3,6,3,5,120,4
2018,0.0,0,0.296,0,1.0,1,3,0,0.33400002,0,0.8955224,0,1,Grégory Bettiol,5,5112.390137,Fruitvale Elementary,2,2,7,10,39,6
2019,0.0,0,0.27,0,0.0,1,2,0,0.311,0,0.7746032,0,1,Stéphane Ruffier,4,5287.35498,Union Elementary,3,7,7,10,35,6
2020,0.0,0,0.118999995,0,1.0,1,1,0,0.143,0,0.08695652,0,1,Cyril Jeunechamp,4,4889.47998,Fountain Valley Elementary,4,1,7,10,34,5
2021,0.0,0,0.282,0,1.0,1,1,0,0.29299998,0,0.7788779,0,1,Marc-Oliver Kempf,1,5118.130371,Gold Oak Union Elementary,4,2,3,5,27,5
2022,0.0,0,0.16399999,0,0.0,2,1,0,0.19299999,0,0.5585586,0,1,Glenn Loovens,5,5119.123047,Buckeye Union Elementary,2,3,3,5,20,4
2023,1.0,0,0.312,0,0.0,2,6,0,0.3548,0,0.6896552,0,1, Jesús Navas,3,4792.211426,Rocklin Unified,2,1,7,10,14,6
2024,0.0,0,0.266,0,1.0,2,1,0,0.341,0,0.8984375,0,1, Nélson Oliveira,4,5450.103516,Gold Trail Union Elementary,3,2,4,6,65,6
2025,0.0,0,0.24299999,0,1.0,2,1,0,0.371,0,0.8965517,0,1,Oliver Sorg,4,5210.724609,Hydesville Elementary,2,3,7,10,95,5
2026,0.0,0,0.292,1,0.0,2,3,0,0.34,0,0.89361703,0,1,Benoît Assou-Ekotto,4,4715.445801,Saugus Union Elementary,4,2,7,10,18,5
2027,1.0,1,0.3024,0,0.0,2,1,0,0.32880002,0,0.8997429,0,1,Atsuto Uchida,3,4632.068359,Loomis Union Elementary,2,1,7,10,85,1
2028,0.0,0,0.237,0,1.0,2,1,0,0.352,0,0.8,0,1,Daniel Van Buyten,1,5028.561523,Placer Hills Union Elementary,1,2,7,10,113,3
2029,0.0,0,0.3151,0,0.0,2,1,0,0.3151,0,0.62068963,0,1,Robert Snodgrass,4,5695.466797,Dunham Elementary,4,6,7,10,14,5
2030,1.0,0,0.26790002,0,1.0,2,1,0,0.3496,0,0.80088496,0,1, Doni,2,4504.294922,San Carlos Elementary,1,5,9,13,23,2
2031,0.0,0,0.23799999,0,0.0,2,2,0,0.345,0,0.9035088,0,1,Zlatan Ibrahimović,4,5156.437012,Ready Springs Union Elementary,3,5,9,13,23,5
2032,0.0,0,0.22299999,0,0.0,2,6,0,0.301,0,0.9,0,1,Martin Amedick,3,5433.51416,Coarsegold Union Elementary,4,1,4,6,9,4
2033,0.0,0,0.268,0,1.0,2,1,0,0.337,0,0.86013985,0,1,Hatem Ben Arfa,5,5254.631836,Cayucos Elementary,4,7,7,10,30,5
2034,0.0,0,0.305,0,0.0,2,1,0,0.311,0,0.71895427,0,1,Chris Brunt,4,4593.196777,Richmond Elementary,1,1,3,5,15,5
2035,0.0,0,0.2649,0,0.0,2,6,0,0.3777,0,0.7986577,0,1,Diego Buonanotte,4,4320.678711,Clay Joint Elementary,2,3,3,5,31,6
2036,0.0,0,0.24700001,0,1.0,2,5,0,0.32099998,0,0.8,0,1,Luke Daniels,4,4920.777344,Waugh Elementary,2,1,3,5,12,6
2037,0.0,0,0.2714,0,1.0,2,2,0,0.35810003,0,0.8965517,0,1,Maya Yoshida,4,6905.869141,Two Rock Union Elementary,4,1,7,10,10,6
2038,0.0,0,0.284,0,1.0,1,2,0,0.32700002,0,0.73142856,0,1,René Adler,4,5729.904297,Belmont-Redwood Shores Elementary,3,3,4,6,15,5
2039,0.0,0,0.203,0,1.0,1,1,0,0.36400002,0,0.8861386,0,1,Michael Schulze,5,4825.202148,Rescue Union Elementary,4,2,3,5,7,1
2040,1.0,0,0.2193,0,1.0,2,6,0,0.3149,0,0.80246913,0,1,Richard Strebinger,5,5388.17041,Alta-Dutch Flat Union Elementary,1,2,3,5,7,5
2041,0.0,0,0.2713,0,0.0,1,6,0,0.442,1,0.8980892,0,0,Christian Fuchs,3,5133.827148,San Pasqual Union Elementary,4,2,7,10,14,5
2042,0.0,0,0.23799999,0,0.0,2,5,0,0.35799998,0,0.82481754,0,1, Ángel,4,5346.15625,Latrobe Elementary,3,2,9,13,8,4
2043,0.0,0,0.265,0,1.0,1,5,0,0.324,0,0.714626,0,1,Robert Lewandowski,2,4789.309082,Union Hill Elementary,4,1,4,6,17,5
2044,0.0,0,0.264,0,0.0,2,1,0,0.384,0,0.8142857,0,1,Rémy Cabella,3,5329.782227,Twin Hills Union Elementary,4,2,7,10,10,1
2045,0.0,0,0.214,0,0.0,2,3,0,0.387,0,0.6896552,0,1,Luuk de Jong,1,5371.172852,Pacific Union Elementary,1,1,3,5,12,5
2046,0.0,0,0.2883,0,1.0,2,1,1,0.3614,0,0.6928407,0,1,Zouheir Dhaouadi,3,5771.383789,Douglas City Elementary,2,3,3,5,27,5
2047,0.0,0,0.33400002,0,1.0,2,1,0,0.336,0,0.8,0,1,Gonzalo Castro,4,4993.634766,Pleasant Ridge Union Elementary,1,1,4,6,20,3
2048,1.0,0,0.30719998,0,0.0,1,2,0,0.3472,0,0.76,0,1,Ashkan Dejagah,3,4854.038086,Newcastle Elementary,2,2,3,5,31,2
2049,0.0,0,0.090100005,1,0.0,2,1,0,0.22,0,0.6929134,0,1,David Gigliotti,3,4392.679688,Mesa Union Elementary,2,1,7,10,17,5
2050,0.0,0,0.3019,0,1.0,1,1,0,0.3172,0,0.5,0,1,Mickäel Tavares,4,5884.432129,Weaverville Elementary,2,1,3,5,23,3
2051,0.0,1,0.377,0,0.0,2,1,0,0.518,1,0.76744187,1,0,Fousseni Diawara,3,4273.993164,North Cow Creek Elementary,2,1,9,13,94,5
2052,1.0,0,0.3065,0,0.0,2,1,0,0.30879998,0,0.84056044,0,1,Federico Macheda,5,5146.78418,Nevada City Elementary,4,1,3,5,46,6
2053,0.0,0,0.2742,0,1.0,1,6,0,0.32950002,0,0.4680851,0,1, Juanmi,4,5351.522949,Jacoby Creek Elementary,2,1,7,10,80,2
2054,0.0,0,0.2845,1,1.0,2,1,0,0.32799998,0,0.9,0,1,Gregory Bourillon,2,7667.571777,Fort Ross Elementary,3,3,7,10,61,6
2055,1.0,0,0.322,0,0.0,1,5,0,0.36,0,0.6486486,0,1, Dorado,4,5281.708984,Encinitas Union Elementary,1,3,4,6,51,5
2056,0.0,0,0.276,0,1.0,2,6,0,0.314,0,0.94078946,0,1,Adam Bodzek,4,5368.50293,Dixie Elementary,1,7,9,13,22,1
2057,0.0,0,0.274,0,1.0,1,1,0,0.38799998,0,0.7096774,0,1,Philipp Wollscheid,1,6429.257324,Lakeside Joint Elementary,1,2,7,10,10,6
2058,0.0,0,0.192,0,0.0,2,2,0,0.371,0,0.9020979,0,1,Steven Gerrard,3,5387.458984,Hermosa Beach City Elementary,4,20,4,6,11,1
2059,0.0,0,0.258,0,1.0,2,1,0,0.345,0,0.89719623,0,1, Albelda,2,5235.774902,Rincon Valley Union Elementary,1,1,7,10,15,1
2060,1.0,0,0.33,0,0.0,2,1,0,0.37,0,0.74452555,0,1,Benjamin Köhler,2,4829.896484,Washington Union Elementary,2,1,3,5,21,6
2061,0.0,0,0.311,0,1.0,2,1,0,0.3229,0,0.8689655,0,1,Sidney Sam,4,5088.708008,Bennett Valley Union Elementary,2,2,4,6,33,2
2062,0.0,1,0.15100001,0,1.0,3,6,0,0.367,1,0.7808219,0,0,Sascha Schünemann,2,5390.118164,Loma Prieta Joint Union Elemen,2,2,4,6,71,1
2063,0.0,0,0.199,0,1.0,2,5,0,0.29799998,0,0.8114754,0,1,Matija Nastasić,3,6588.430664,Kenwood Elementary,4,2,3,5,36,1
2064,0.0,0,0.261,0,1.0,1,5,0,0.366,0,0.77720207,0,1,Andreas Beck,4,6196.694824,Liberty Elementary,4,5,3,5,73,5
2065,0.0,0,0.23,0,1.0,1,1,0,0.289,0,0.8019093,0,1,Rory Delap,1,4645.413086,Knights Ferry Elementary,1,20,3,5,31,6
2066,0.0,0,0.22,1,1.0,1,3,0,0.371,0,0.7007299,0,1, Pozuelo,2,6489.928711,Kentfield Elementary,1,1,3,5,23,5
2067,0.0,0,0.246,0,1.0,2,4,0,0.32,0,0.94666666,0,1, Alex,3,5094.958984,Ballard Elementary,3,3,4,6,12,1
2068,0.0,0,0.299,0,1.0,2,1,0,0.309,0,0.87096775,0,1,Salim Moizini,2,4841.958496,Oak Grove Union Elementary,1,2,4,6,15,5
2069,0.0,0,0.276,0,1.0,1,6,0,0.354,0,0.8351064,0,1,Slobodan Rajković,2,6315.3125,Ross Valley Elementary,2,1,7,10,11,1
2070,0.0,0,0.271,0,1.0,1,5,0,0.38900003,0,0.942029,0,1,Kevin Stöger,2,5399.383301,Mountain Elementary,3,2,7,10,12,5
2071,0.0,0,0.2433,0,0.0,2,6,0,0.308,0,0.8041237,0,1,Fabian Giefer,4,5429.473633,Burlingame Elementary,4,1,7,10,18,4
2072,1.0,0,0.264,0,0.0,1,6,0,0.35599998,0,0.57297295,0,1,Ryan Bennett,3,5644.286133,Grant Elementary,4,2,7,10,10,4
2073,0.0,0,0.222,0,1.0,1,3,0,0.317,0,0.608,0,1,Luka Modrić,4,6060.256836,Happy Valley Elementary,3,2,4,6,16,6
2074,0.0,0,0.213,0,1.0,1,5,0,0.282,0,0.5,0,1,Youssef Adnane,3,5319.553711,Bonny Doon Union Elementary,1,7,3,5,13,5
2075,0.0,0,0.20899999,0,1.0,2,1,0,0.296,0,0.9016949,0,1, Juanmi,2,4819.903809,Walnut Creek Elementary,2,4,3,5,5,6
2076,0.0,0,0.266,0,1.0,2,1,0,0.368,0,0.89779,0,1,Matthias Ginter,2,5208.226074,Hope Elementary,3,2,7,10,34,6
2077,0.0,0,0.266,0,1.0,2,1,0,0.36,0,0.8989899,0,1,Shay Given,4,5859.964844,Larkspur Elementary,1,34,7,10,24,5
2078,0.0,0,0.291,0,0.0,2,1,0,0.295,0,0.7529412,0,1, Pablo Sarabia,2,4962.736816,Cupertino Union Elementary,2,2,7,10,11,5
2079,1.0,0,0.2754,0,0.0,3,4,0,0.2956,0,0.5925926,0,1,Emanuel Pogatetz,5,7614.379395,Pacific Elementary,4,1,3,5,10,6
2080,0.0,0,0.27899998,0,1.0,2,1,0,0.36099997,0,0.7478261,0,1,Aaron Hughes,2,5566.467773,Los Gatos Union Elementary,4,1,3,5,14,5
2081,0.0,0,0.27899998,0,1.0,2,5,0,0.27899998,0,0.7361111,0,1,Alexander Meier,4,7039.949219,Montecito Union Elementary,2,1,7,10,12,6
2082,0.0,1,0.288,0,1.0,2,1,0,0.29299998,0,0.8,0,1,Armand Traoré,1,6604.063965,Solana Beach Elementary,3,3,4,6,8,5
2083,0.0,0,0.2757,0,1.0,2,5,0,0.3726,0,0.75,0,1,Gareth Bale,4,6180.148926,Menlo Park City Elementary,1,1,7,10,23,6
2084,0.0,0,0.2775,0,1.0,2,4,0,0.2775,0,0.74556214,0,1,Marko Marin,4,6460.657227,Reed Union Elementary,1,1,7,10,10,1
2085,0.0,0,0.2838,0,1.0,2,6,1,0.3731,0,0.9531915,0,1, Natxo Insa,4,6415.35498,Mill Valley Elementary,3,1,7,10,10,5
2086,0.0,1,0.16399999,0,1.0,2,2,1,0.184,1,0.89912283,0,0,Carlos Sánchez,3,5230.876953,Lafayette Elementary,4,3,7,10,154,1
2087,0.0,0,0.27969998,0,1.0,1,1,0,0.3206,0,0.8865248,0,1,Lisandro López,3,5838.171875,Del Mar Union Elementary,1,3,7,10,12,1
2088,0.0,0,0.28,0,1.0,2,1,1,0.365,0,0.8030303,0,1,Benoît Costil,3,7711.506836,Woodside Elementary,4,1,9,13,14,4
2089,0.0,0,0.23200001,0,1.0,1,3,0,0.37,0,0.798419,0,1,Nathaniel Clyne,3,5592.765137,Moraga Elementary,3,4,9,13,27,3
2090,0.0,0,0.29299998,0,1.0,1,6,0,0.319,0,0.65587044,0,1,Mathieu Debuchy,3,5933.154297,Orinda Union Elementary,3,10,4,6,8,4
2091,0.0,0,0.19309999,0,1.0,2,1,0,0.3065,0,0.95238096,0,1,Mehmet Ekici,3,7593.405762,Hillsborough City Elementary,2,1,7,10,16,1
2092,0.0,0,0.186,0,0.0,2,6,0,0.336,0,0.7905759,0,1,William Kvist,2,6500.449707,Cold Spring Elementary,3,1,3,5,24,5
2093,0.0,0,0.128,0,1.0,2,5,0,0.36400002,0,0.95238096,0,1, Ballesteros,3,7217.263184,Portola Valley Elementary,2,1,3,5,7,4
2094,0.0,0,0.159,0,1.0,2,5,0,0.30200002,0,0.9,0,1, Nando Rafael,2,5392.638672,Saratoga Union Elementary,4,1,3,5,25,5
2095,1.0,0,0.2684,0,0.0,2,6,0,0.3527,0,0.8979592,0,1,Fabien Robert,5,7290.338867,Las Lomitas Elementary,3,2,7,10,24,5
2096,0.0,0,0.30879998,0,1.0,2,5,0,0.4147,0,0.89830506,0,1,Aurelien Chedjou,4,5741.462891,Los Altos Elementary,4,2,4,6,24,5
2097,0.0,0,0.153,0,1.0,1,1,0,0.156,0,0.49808428,0,1,Damien Perquis,4,4402.831543,Somis Union Elementary,4,2,3,5,20,1
2098,0.0,0,0.275,0,1.0,2,1,0,0.27899998,0,0.9478261,0,1,Jakub Błaszczykowski,2,4776.336426,Plumas Elementary,2,2,3,5,12,5
2099,0.0,0,0.38099998,0,0.0,1,1,0,0.396,0,0.8611111,0,1, Paulão,4,5993.392578,Wheatland Elementary,4,1,7,10,25,5
2100,1.0,0,0.31239998,0,1.0,2,1,0,0.37669998,0,0.8032787,0,1, Cisma,2,6384.911133,Sunol Glen Unified,1,6,9,13,26,5
2101,1.0,0,0.25100002,0,1.0,2,1,0,0.341,0,0.902439,0,1,Oscar Wendt,4,5099.380859,Manzanita Elementary,2,3,4,6,24,5
2102,1.0,0,0.1333,0,0.0,2,2,0,0.15529999,0,0.5945946,0,1,Maxim Choupo-Moting,5,5501.95459,Thermalito Union Elementary,4,1,7,10,10,7
2103,0.0,0,0.275,0,1.0,2,6,0,0.366,0,0.8993289,0,1,Roland Lamah,2,7101.831055,Golden Feather Union Elementary,3,1,3,5,16,4
2104,0.0,0,0.246,0,0.0,1,1,0,0.37,0,0.89567965,0,1,Ian Harte,2,5235.987793,Palermo Union Elementary,2,17,3,5,35,5
2105,0.0,0,0.299,0,0.0,2,1,0,0.357,0,0.75308645,0,1, De la Bella,2,5580.146973,Burrel Union Elementary,4,5,4,6,21,6
2106,0.0,0,0.219,0,0.0,1,1,0,0.278,0,0.6,0,1, Borja Gómez,3,5253.331055,Holt Union Elementary,1,1,3,5,35,4
2107,0.0,0,0.269,0,1.0,4,6,1,0.33830002,1,0.92,1,0,Simeon Jackson,4,4565.746094,Vineland Elementary,3,3,7,10,9,3
2108,0.0,0,0.26700002,0,1.0,1,1,0,0.299,0,0.48913044,0,1,Jaroslav Plašil,2,5355.54834,Orange Center Elementary,4,6,3,5,21,5
2109,0.0,0,0.306,0,1.0,2,1,0,0.311,0,0.9,0,1,Olivier Occéan,4,5036.211426,Del Paso Heights Elementary,4,1,9,13,13,4
2110,1.0,0,0.24200001,0,1.0,2,5,0,0.385,1,0.904,0,0,Marc Hornschuh,5,4547.692383,Le Grand Union Elementary,1,1,3,5,13,3
2111,0.0,1,0.26700002,0,0.0,2,1,0,0.35900003,0,0.55776894,0,1,Aykut Özer,4,5447.345215,West Fresno Elementary,2,1,7,10,12,5
2112,0.0,0,0.2779,0,1.0,2,5,0,0.325,0,0.7708333,0,1,Alexander Kačaniklić,3,6567.149414,Allensworth Elementary,1,1,7,10,14,4
2113,1.0,0,0.205,0,1.0,2,1,0,0.347,0,0.9007092,0,1,Arjen Robben,2,4818.612793,Sunnyside Union Elementary,4,1,4,6,15,3
2114,1.0,0,0.22309999,0,0.0,2,1,0,0.324,0,0.36875,0,1,Mario Gómez,4,5621.456055,Woodville Elementary,3,1,9,13,13,1
2115,0.0,0,0.26299998,0,1.0,2,2,0,0.29700002,0,0.90140843,0,1,David Vaughan,5,6026.359863,Pixley Union Elementary,2,6,7,10,7,6
2116,0.0,0,0.1712,0,1.0,2,6,0,0.1751,0,0.7530982,0,1, Javi García,1,6723.237793,Lost Hills Union Elementary,2,7,4,6,12,4
2117,0.0,0,0.268,0,1.0,2,2,0,0.3687,0,0.8,0,1,Grant Holt,5,5589.885254,Buttonwillow Union Elementary,4,1,7,10,11,1
2118,0.0,0,0.2873,0,1.0,1,1,0,0.3238,0,0.8,0,1,Yunus Malli,4,5064.615723,Lennox Elementary,3,1,3,5,8,5
2119,0.0,0,0.3015,0,1.0,1,1,0,0.31059998,0,0.9034483,0,1,James Tomkins,2,5433.593262,Lamont Elementary,3,10,4,6,24,1
2120,0.0,0,0.2757,0,1.0,2,1,0,0.3554,0,0.95057034,0,1, Parejo,2,5725.563477,Westmorland Union Elementary,2,1,4,6,15,7
2121,0.0,0,0.299,0,1.0,2,1,0,0.311,0,0.8032787,0,1, Dani Pacheco,2,4542.10498,Pleasant View Elementary,1,1,3,5,31,1
2122,0.0,0,0.249,0,1.0,2,1,0,0.36400002,0,0.8,0,1,Antoine Griezmann,4,5107.086426,Wasco Union Elementary,4,8,3,5,36,2
2123,1.0,0,0.289,0,0.0,2,1,0,0.338,0,0.9054054,0,1,Nils Petersen,3,4659.661621,Alta Vista Elementary,1,1,3,5,14,1
2124,0.0,0,0.2538,0,1.0,2,3,0,0.33650002,0,0.89830506,0,1,Mickäel Tavares,2,4555.464355,Livingston Union Elementary,4,1,3,5,13,5
2125,0.0,0,0.21,0,1.0,1,2,0,0.225,0,0.85714287,0,1,Nikica Jelavić,4,5415.152832,Woodlake Union Elementary,4,5,4,6,12,6
2126,0.0,0,0.156,0,1.0,2,1,0,0.324,0,0.72115386,0,1,Fousseni Diawara,4,4997.871582,Alisal Union Elementary,1,6,4,6,13,1
2127,0.0,0,0.30020002,0,0.0,2,1,0,0.32369998,0,0.88,0,1,Seamus Coleman,2,5223.912109,Arvin Union Elementary,3,7,7,10,21,3
2128,1.0,1,0.18,0,0.0,1,2,0,0.25,0,0.8804348,0,1, Dani Pacheco,1,5139.164551,Terra Bella Union Elementary,2,1,7,10,49,6
2129,0.0,0,0.23,0,0.0,2,1,0,0.36,1,0.75454545,0,0,Bryan Rabello,3,4614.251953,Tipton Elementary,4,1,7,10,44,6
2130,0.0,0,0.23,1,1.0,1,2,0,0.35,1,0.75,0,0,Younes Kaboul,2,5342.233398,San Ysidro Elementary,3,1,7,10,18,6
2131,0.0,1,0.27,0,1.0,1,1,0,0.35,0,0.4,0,1,Marko Arnautović,5,5347.458496,Soledad Unified,1,1,4,6,20,5
2132,1.0,0,0.28,0,0.0,2,1,0,0.35,0,0.8,0,1,Christian Gentner,4,5036.458984,Mountain View Elementary,4,1,3,5,27,5
2133,0.0,0,0.25482,0,1.0,1,1,0,0.33389,0,0.6,0,1, Felipe,2,5117.141602,King City Union Elementary,4,1,3,5,27,4
2134,0.0,0,0.2864,0,1.0,2,1,0,0.3008,0,0.86206895,0,1, Jordi Alba,4,5117.039551,Ontario-Montclair Elementary,2,9,7,10,49,1
2135,0.0,0,0.2313,0,0.0,2,3,0,0.303,1,0.6779661,0,0,Leon Balogun,4,5272.191895,Los Nietos Elementary,4,1,7,10,31,5
